addressNames,poolholdings
0x3eb0510a2c0fe9a6aa367ebd455e011f912413fd,98123.25141853248
0x768a103c5671bbd759eeff3ca45ee188e23a7c19,98002.9238359949
0x4f30a3a1a6339290f297666d35b1d000680db6ee,97616.91861390344
0x8371140c8fb4a60b3de2f25a9a61f091802861be,97435.75732799633
0x404cf4692e23ca05b9cc8c2f15ff2185a2f53289,97278.55044257999
0x3b3f3ea865293f004e01c35b9e8ba80daabc8a72,97193.68933743435
0xd6c1aedf8959bd99abd8adf7ddf32c45eb220b1a,96472.84513925
0xd3098766bf4e275eeed75cd37a0bbe0ee16ebf8f,96234.5935817
0xa51f415e4ea9d8c94f08dff462b29e719737ecc1,95937.90164126542
0xd193a16754a4d2e8b0f0de36e1ca18134f4b5c51,95444.82018985902
0xddbbeba2f3e4804537433ba8317ee8601a5dfa97,95404.47597806081
0x8fb25d40add1f28016ed7cec11e099a1d109bd4e,95333.87126363043
0xcbf40d8b9e8498a42e045a7834310507118f4892,94977.57652229024
0xc9f6d73fd06b8eeb0a4e87cad407219e10f31712,94927.09740974578
0x2cdaabc788448f24b7a0b91d5bcc9ede7f27f3c8,94735.63355197813
0x2ad0fb45590be993f529d6365540bba3e9ecbac0,94604.07989699999
0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,94190.4551232211
0xff471c00552feb011a38547337ff2c9759aff86c,93920.60469004839
0x4a761c67db38e5b1cff7b1b96155d2bf84d3e83a,93899.77585641018
0x24e721d9b2f5ccc5b5188a5b3fe246b034d90881,93738.65689999999
0x1d4548d09022e298f53b46cd68a3c6a16830371e,93588.05700555541
0x8b69bc92db67f7966d3d52a4193d1caeb89d6635,93565.96646782059
0x3c6c53556f126cb62206bcb4dd3f12ffde112614,93347.96508000001
0x7ee91b06a6d683e7104eab65474d2d6db37814cd,93293.16
0x2cc47d69b51277734d82120b855275bf4642af11,93279.06439294781
0x9be353a221c4f3762092f44896054bd071b1481d,92825.31702112984
0x61c4476a41c2d9b3683258ecbe08abf29a34dc3e,92613.51454230108
0x405237f3b039be62692bffce30badf965f7f5e39,92144.32606883856
0x208ce130edc88e4a72fb4b7633cca199f54ac093,92121.6159638
0xec32dc1f06d04a9bbb5fdc84118075ef0840c1b2,91569.1275785953
0xc814db50d7543d0f4aa8d8e5cedcf4a40f8dc7f9,91517.2481566264
0x7641d6f27dfd771daa164b9dc9aa13a8ebe41ce1,91238.26961587131
0x7d2aecaa79779986e15af7e25ab6633170e78794,91146.69652850826
0x49033518f957f90292db61ec5bf9a8f59344ef65,90864.5309
0xe6af29998f3915dc8c01501bdf2438f66053090b,90199.77160000001
0x2e10fdc942948eabfb48538df2535e94f85a8c5b,90127.72744298
0xc44481910ad7b82cd8ef8929f12586044cc88863,90097.65629781343
0x958bc7f87992791e89a5cfe764ff5541f6329642,90095.28093739596
0x66db5a3eeaeec550e6420f6d577379c14c72d759,90044.81665181
0xb235205e1096e0ad221fb7621a2e2cbab875be75,90044.2897028846
0x799f07d06b80779397b952e279bf516ac5d9aa23,90012.57801973073
0x4964a844b07b43c3f932a21ceb0a5eee2b679245,90000.0
0x117147b27711a740fd615d7f886cab8e648174b6,89967.2
0x4a09c768c61681849c31a1602fd9ea79b8a85b30,89894.0
0xe57193103a43a3f94ffa1345038ecc0fe294c959,89880.1
0xf7cb40bcb20b92f328457123db1bb23f0bdb77af,89345.698
0x889dfe07caa0baf3814ddcd1b933d208d9913b5e,89222.16736788541
0x01641ef08e524ecc3df1be33068a2c06266260dd,89125.1410536
0xd7efcbb86efdd9e8de014dafa5944aae36e817e4,88715.80910133792
0x9fbf47cba57527a93f97f5bd4af0375b6896f5cb,88578.25703985755
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,88294.87472075176
0x8e2ea20e1e9e0b56f69de7de2ed93102debe19ab,88000.0
0xa03400e098f4421b34a3a44a1b4e571419517687,87994.56924890802
0xb0b3c8d9e4ca7c46d24d8007f518a2a280491624,87715.0097
0xf06e58322bb5c9f1a747aebb143be6eb18b5a366,87659.748
0xde7adbb368c2616df8c5c0e986933bee8f660add,87656.4616
0x29065a4c1f2f20d1e263930088890d6f49fe715a,87448.64
0x1e5afd706de64b69d6435d1c00de42be05411fbd,87386.77799495666
0xf235aed70299ed0b8fc3f9a886032f5aabf60338,87342.0674063098
0x5632cf9a1b4ac936a3c6d3d66eb75c0344c61c2d,87197.79604412292
0x1ca5aa5b1dd8d948bb0971a5fb1762fe172e0040,87153.7386648935
0x9a1a9768164a2195b666e8bcc522df62e0239351,87115.53994431758
0x7b53136f90aa5996db990f4ef01ef6a59f2ef1cd,86955.00271951
0x4bd5d115208e0b88906f8af12f6314bb62c2becf,86741.48805803999
0x38b78904a6b44f63eb81d98937fc6614870cfbb9,86582.81154237202
0x3fbaf22bcdb6f5f938f0fed0d96d5feeebf915d0,86527.74764815357
0xbaa555868421193b5e86bf1842d58fed36fa95e0,86433.30055070999
0x5dc8961a514c48998005b07773df40a3df49fa87,86368.60592370534
0x03b665d2bdcdd060548ed50a071ed32cc95db760,86136.38090005789
0x5c9625e46e78d81ada39f1953387c2165fb20459,86096.39878728102
0x221c7c5a448c87f6834818f255d28e5a8124c4a1,86019.48447591873
0x9999f5fa7c56eabf937c06cd8f6c0c9d526cf934,85826.20900573285
0x4591fd0c3160cdbfef4caf804df3e45da23af56a,85797.57836587999
0x27f6576e79d4ca65be732f9abdc186a9ce0bf644,85575.61057710432
0x4a2631d090e8b40bbde245e687bf09e5e534a239,85331.0469972216
0x7697f96ddd48826529256886b6d4c07605d16486,85177.16811784044
0x913131bd195509b4707360909a2b68457e0ddb30,85057.12256439
0xecaeb8a9219f0e2e810be6791053ae5807683263,85005.09896738268
0x1f37f8fb6d3e550ff781aa6c8e76cb4fe44ed0f2,84552.99361921217
0x7e2b5b1d296f67e90fe64a9589d3009be0dd105c,84217.701
0xbedfa3e446485df7cd14d5fdc2baf54dbf848731,83844.7932029017
0x56237a86e1794672a5e436a4defcee6e643d3a06,83827.03439999999
0xcc0b4fb77e21894120699e6d198ca611b082766d,83682.76354884471
0x74a46f75591e6d2940372fd6f06d2b5c8e3dc6ed,83673.63933721001
0xd6f82502f20647dd8d78dffb6ad7f8d8193d5e29,83312.4142735877
0x6790a94e20065dde883ea2224fe08ad865673a5a,83125.90696472256
0xb40b36c52a1cbaf2fc69c47231d01c122b8e5cd4,82798.70311490947
0x1a1a7bd06022d50ebd1793f69597ec0cde5fff95,82628.60073610334
0xbfac3f48592dd524e4e65ea5adcf4feb0a7e5bd8,82568.22916458
0xc77a25e041b8a97847fe6aa71e373893a05c1bfd,82368.91370600266
0x01ae292549e4c8728d9231c64cb72f17760c6e0c,82128.38577197999
0x051c42ee7a529410a10e5ec11b9e9b8ba7cbb795,82031.88352776687
0x52ee153e6b751c0b6c45bf2075f4f07a4dd61da4,81884.35225638504
0x5f5a9903c4e030597a956634adf7e7aed2040e78,81748.77764136999
0x6228fe94d88bda1493d7aa5c604df6073ef9ef14,81705.22215705436
0xa145bd8c9e421d332718a4c416cbe4016b8992dd,81681.9629
0x02e2151d4f351881017abdf2dd2b51150841d5b3,81500.93043222306
0x78ade9904cbcac9058ea8f986a10c0c5b53e1530,81139.02959475313
0x2c9b2906e2f3a8bcc4437d1955948bd659ad02e4,80300.54000000001
0x6a60e086280a59322ca027a78bc61d50b80d1376,80055.81488874901
0x8a0b25bd3a652c8cd547f866381ebf8109b7ced5,80000.6713273
0xdb886bf718fbf354eb4202b03ad13b1cafb01276,79792.3041905325
0x153c303776298a568c5c327a6eaa55b25b958a49,79734.99999999999
0xd00486207705f54f4bac843769d0f6d12a4bf9d4,79733.35887357
0x0bd1a237d678f661505e65b190b1b6fbbbeb28c6,79540.054413962
0x64e376b91b80c5b9d6f64325b743ef34cfd3d936,78828.90884527726
0x384d8bf5d3dfda17f0caa2038693cbdb594630af,78804.29930592925
0x5d7db8c4ad55dfba9a831d6b4c5853c72f0bfe2f,78371.44284527158
0x2325bc729e3cbd64b64d40bb1dc979aa002b9baf,78265.58162931
0x1d6a018f6261868ffc4d12a5706953c355536dbf,78071.94925883868
0x980ece2f8f53b680457190238f398834dee80cdd,77937.09462744999
0x9e2d9c3c14e291ab911e98de2cc0a5c4676f8719,77700.00000000001
0x96b07539d541c5dbd8128ec6b55444b8e9c45f2b,77096.10844194
0xdbfa6187c79f4fe4cda20609e75760c5aae88e52,77017.60536496298
0xd0a4d9dc734a2c6b1db9fc43da26376b64ea287f,77001.99999818364
0x85ac80c32bb039a34d8c96822020239201292153,76649.87887399999
0x4b9ee6051bd8f4b8955ad0dcee74f5b6edf26e8c,76470.19718953999
0x9bfd1b6d508f85357cbb040c81cc0002a3a1a66c,76227.67445947
0xf27afad0142393e4b3e5510abc5fe3743ad669cb,75769.9222714147
0xe0f1a74b6f340d1dfefe4b0268f04b23cc665f27,75724.64000565099
0x8e299c62eed737a5d5a53539df37b5356a27b07d,75569.51456793876
0x817e65c992f777aabcab1e906304d80e05fdd78a,75461.21823594
0x5231e31c3ca39dd94ff56becb662ea50bc4da7d1,75405.45647227106
0xaf12fc91ac7de12e1c811af5ae91b64647713a21,75320.22940584972
0x4f228f64de2f80f4d5aa10b3ee7173741b09885a,75116.94178437436
0x95bba841a970171896850187a3a5f5abb24b18e9,75046.06959674999
0xab5686785a1466dc0f19c3df0a3d9b1ec6edce99,74994.25173
0x26598e3e511adfadefd70ab2c3475ff741741104,74880.86539423467
0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea,74742.31448915253
0x7fc1b3bc96ef0d1c63f48504743e6c013bde0324,74670.4789503816
0x4f9a0f637b33b0d35135cda5782797617afef00e,74314.74462339195
0xb505396b3e6504532481f2ac6a2e78a561902bc8,74187.337925
0xc7fd4be143620ef3caf9e4904ddb9821e2da1916,74182.24979999999
0x29881c290741baf0da95c98894229d7530db44de,74131.5235
0xb149a95cd0e4caff35d1703528ba1baba05ae835,73444.40558922681
0xfb2e1227a48c100073e476e92001239afd09598e,73409.03280931168
0xbd88b66170366130e0972dd964017975ea79228f,73272.39985426
0x3cd4d67777aeeaa18ae967d0c4adb88ae7a74326,73201.7921153566
0x678f748d7a3ebf8600f5556b56f10aed62bcc221,73030.9234
0x88701860d0b0ec7c1d1a8641a02f7607bb85c138,72881.57496775
0xfa717b210e59d2e859af856f67f5f27034081fe0,72849.91533
0x85c07d77708c45c615c8720901dd11a6e08eeb57,72789.16623785916
0x465ec07c893b0e7766e15d507c8392591bc3e53d,72639.2582196
0x58b704065b7aff3ed351052f8560019e05925023,72585.7887746009
0x3ef3a5e85d92da3879e30e8dfc1d9f8a9d103938,72501.94508744856
0xdba2cba9f62cf1ef07b3664ee1da3663c86c38d0,72389.41381726356
0x7deb055643d8954bbba09582107e71c8ee55de40,72283.0
0x89264782481ea7632e6e6501f3776f7dd0338733,72272.95349319
0xcb4a0c0f4311c980c58eaf50717a7739480e0659,72083.83513797219
0xd43144b0418f3a7e4b45ae58737ae50d59887bc9,72042.18377902538
0x46340b20830761efd32832a74d7169b29feb9758,71858.08409825388
0xac36b910f4a3859580e4f2507c84e461b00e32b0,71727.90853109
0xc9f5296eb3ac266c94568d790b6e91eba7d76a11,71389.54907161095
0xf24b73a328df29cdde804acf605b8722ad5030da,71343.6658577537
0x8b934b0c65adc12ed685ff0154578235c800180b,71310.78980542193
0xc4a61a87893ca17186bf70194f9605e4e40cccd1,71177.10576247964
0x29cbd90d67c170843dfbd0424514cb24dd324ef6,71148.97309320749
0xe38a7135ebd99efc41ce8a36d2b105bbd9c8528d,71040.27385587
0x1f87ee1e1e73fcf1daede163b3f40eeed9db7ebe,70999.30397048764
0x6a2ec1e07558eddb770420c49dfcef3effecf890,70746.61762656001
0x73523761dbbd581c4c5239921c07c85b66dc3a2f,70467.77574114388
0x12cb8e4b48af75fc033defcc5f99c8429a8384f4,70415.89457275
0x7da6f9fc881183dd847a305b37fd6b4b179139ad,70381.80694477106
0x35b70bdc6ac8e90f5805fd8825886385ec80098e,70213.42225999347
0x3043df6f2ec6cb0bd5d716d5e1c6159c4871df29,70152.29099595416
0xed954beeaffe507be7d587e8286b8469faae2ffb,70149.96853275
0x485708448658057afe2d2b4e834ae906ecc9bc16,70020.0
0xf44b5ff3fd36e71be4d7399c8053011ca1c62731,70000.0
0x5720114ed1acb579b2962abc886cd64e1a2d6222,70000.0
0xfff026d1f0bb8d999a90902010f7b4fd849486a8,69990.0
0xada9d00cdbd1dc48bfb54fc55618f26103b4c79c,69692.62
0x76f3c332cf889bf57c7477b2cb47b6ea136ec870,69555.43001337
0xcd30dea18a81b446e631df8196fa75f315361bbd,69375.75361247
0xba8a8d4e5a269130ba85c4854f482f7d4a717578,69375.75019328001
0xd78aa6f4f14ba51f0d38fa14640c77b3a0c33423,69067.1802
0x78cc52e2f89c5471014778a68b983571f7622a8a,69034.4155680663
0x4824a6a575a709ecd2918edc3fb4a4feeb426c2e,68896.750309909
0xe4abce76005ebb6aa129144557d1f3862d9017d4,68679.13585514168
0x68e400d058d4c0066344d1b3f392878e993b38ab,68532.49487848229
0x793fe109cf23fa45ca80681834b91fe221c97184,68449.46306670224
0xb6cad910eb912ef13a030b682bf77aa8f781da60,68240.85622050965
0x19f3c877ea278e61fe1304770dbe5d78521792d2,68227.27965345913
0xd5ad83dd3528d9fea1f3c0c45431ed3d6f6e69ac,67989.3
0x97f5dc07628365f20384109c44648cf9e84b6275,67966.3418337
0x151240b694554d53e6d4ddf0765daf16df4532a1,67961.08888703
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,67922.92733533974
0x4bb90d56f8f94493e7d4e00230888086c84cc5f1,67910.40907195
0x26dd27efbfdbc818c8f75e2e797481136f5134f5,67500.3446595004
0xfe721d2c8bd126346691dccd382797a674a1ed0e,67399.26390654966
0x807cf9a772d5a3f9cefbc1192e939d62f0d9bd38,67380.89928410808
0x6455327f820edd69c4cd665b995e0fec679d7f9e,67259.0
0x3b27da2147e82df01af28243e67a684794ce0268,67133.65218566125
0x8380c6c816add3f03b4c8ee456baba4f122b5279,67056.5077709812
0xc09796718f49a9759c535c6b9c23bc76b1b1323d,67012.6872
0x38a4131a0fbfefee4b24ce66590f7ce23366b789,66906.24749026237
0xb51074da03c55e79e3526cf6bbf31873443efc63,66887.54632393514
0xeefd41ded6573294e11462b0b4d806fe4704fbfd,66825.9129
0xcd02dd916306fda76117243cec7edb78620aa729,66559.71114162529
0x3a272221e648903ae5a4f5f5e3e36e97a68be1e2,66220.55220240378
0x5cff1c05d662dfc37b671e1c81965f7525ef360a,66099.74852662784
0x831a4fed6f784554f0eecbdb067de478df904c35,65965.54751714
0x000000000dfde7deaf24138722987c9a6991e2d4,65422.13066804597
0x1389388d01708118b497f59521f6943be2541bb7,65411.517262427726
0x74898e7e6002a47edaa2dab168ef75ef30179011,65341.0608160063
0x240805151f121b1ca877241bc1143c16f4a53cc5,65158.21528053
0xe1f9c8ebbc80a013caf0940fdd1a8554d763b9cf,65029.66495377937
0x32c31a8b01b29c8bd81b3f54ba1d1b5b2cd35116,64848.90827485
0x02e3181302d67e44398e8a8e0695f4529d3b117b,64782.00121617476
0x009be316baa2b43c7cd77bc4a1d15cdf534cb7ca,64761.485926615
0x33c3774f307896509ee5342b175d341f6393599a,64734.94880457354
0x30ce6571aa06414e59e20bde753294f31604bd8b,64686.33556074465
0x8117ba06cf642b163c3930c9ea5924a1bc1e6678,64628.819122689994
0xd6a062cae6123c158768a5c444ca0896cc60d6b1,64503.11131
0x08b322640f094e7453940fedf5f8500a311937c4,64423.27856326
0x442e773ffb0043551417d5a37e10c17990fb075c,64197.92990272743
0xe26acd332dab8c64b70dc95da74b07a5265f3387,64174.4
0x7cf4fcfd2e0daa7817f9a76d7ca317023f2a7631,64122.88871767
0xdb861e302ef7b7578a448e951aede06302936c28,64116.33419566
0x3382607d00cfb668abab80d8ee781a2720cbc9ea,64103.19760004738
0x7d9e91a8a47eb553cbfd323e7633c0c213327124,64078.756275
0x07e70690e5e49d7a1cf5b94823f524a4647f9287,64000.41994013274
0x7376ffcfa41435178330e00d68eee9c5fd8068eb,63990.8027353824
0xf3456cb9eec304ba8f3eb68457af0ac53c5a37d9,63985.0
0xf63f5fcc54f5fd11f3c098053f330e032e4d9259,63866.31178570654
0x8f4afe45b096e80bcd83ade18bcb8c977263f0eb,63790.769364
0x8088f65bb17d9e72f86bdd7a0768d0dba4dd008e,63670.76210888
0x6eebb24cae198bc2ee42b95057bac8c81da34e4c,63668.43467382521
0x6e910b81bfa97f36ea2826ac4d99bd2dbb921192,63499.0
0x34152f57e2351ee9c6d3fb38b89a30b578b83b7e,63336.149
0x39e8c22adad9481226bf4fa66e61ac25cc2cbe46,63292.60612169
0xc5f9aaf44e1507f815519b9d73ec90d261a2d06f,63265.166987419114
0x2ab364f5ad424b41a8025857f089c89f089032af,63233.424442084826
0x80e6c4918ce508c08f7e4298f64464044cf79db7,63220.53978407999
0x91746d6f9df58b9807a5bb0e54e4ea86600c2dba,63144.66050572673
0x9f5e6af744a137c9fefeedfb6b706b0640a57673,63053.57733010034
0xc27f6fe4e9acb940119f3cdd784706aef55f2ec7,62980.09067723
0x5d92df50a7ec398f49e78e0a33293dc8a18854bf,62950.17754212
0xa0f64e2e299fe5cdf281fb1d41d49475bc85890b,62806.718304
0xdcf7d6ed7647704feca3e13f6dc7d77119003ea4,62684.36817562
0xa012704ad5eb6fbf8950741b32cd53eae6c91821,62604.80720122
0xd247c57c425a31f1ecd2b2a532a7e17c0cc97b6c,62484.531187
0x963bacce3d61bb922d9c62f10d045c23f911cc99,62375.49961429479
0x68ac5f59c5df8cf58b75cab294fdd776b09ec7b9,62306.10165596
0x15b7011bde1c5836c67f16e6e03033c272156193,62300.30007830942
0x0f9f197902b43a09fb5989cdcc1b58227d3c9d7d,61697.04656008665
0x26e5888faf4b4a63e98ffca27d47d4fed603f89c,61566.5283243097
0xd4995b7719a1ddef78aa273a1bb59d595bfe235d,61337.70422074
0xc521e49549b2623f39153740516f285ca49362f8,61164.86541276
0xaa79a48235b4136bf4ff68e1abff0e8553e536c1,61109.75299999
0x6decd32f5a2ab9b43bc6ad8923eb6d2395de145b,60954.448959320005
0x1312926b749c2dc3e8ffd49e142aff382fe7f291,60947.0
0x57f5f45f5376447bcfb8719e1a03388d21c4af55,60934.098771943114
0xced92811d17ffd2c10d3e893e2fb73bc20956503,60849.1874081
0x94c21d0d89a9484a02583bc1d2c44fdf9a650021,60810.401086829996
0x221697cd665c5e412c84a90dcb931a8b4afe5c42,60759.07456263453
0x11a416891c5d7a2066164a6edc3bc3b478f47720,60601.87911415831
0xddaa2e07f49346b27e7d93941d43989badd13fff,60504.46269100794
0x362c86923630e0e8b6f3008541726e7911e939b4,60140.6591
0x5559c791e270b4c5f6ab24bde93e3827be0bd2d6,60120.55343734989
0xba20996529d2722c4d9d800a7b20e96a0a235336,60057.00861185953
0xfbe6a332cabee96b3f2e19ba8a55a6643d929270,60000.3490608029
0xa8b4b283f7465825c6ea2368f15ffc4ec9f4b2e0,59994.07
0xc2dc8e3c426eac79fc047a95d3daa91e3b24ac4f,59922.784100000004
0x7a9e2cbd42f4aa39aa4ca512ccf8986c6a6f73c0,59772.854131370004
0xc7e36bc2f80543b6c244b147606f9501da6c6561,59756.12248176061
0xefb9bdb4bdfa3f2d7d7efafe62a85affcd7e33a1,59754.812832075106
0xc83a1bb26dc153c009d5baad9855fe90cf5a1529,59703.17617257765
0x139b75b6136d2e0ca0d449578adf2d494935c9dd,59701.08326945029
0x997e5fb895834a51f9cdac0f51a863c82ba78feb,59692.280000000006
0xd9c6c5d2d625f6370ce0da78da7847d3f436fb03,59628.422185233474
0x1e00f9d890a21a754b6478af5c3f672bbda2e688,59617.61020300084
0x5f40bd96befe755533a1756f2c87aa864b2aae55,59611.889909569996
0x3484eff6347c1e1f47a9b8ab25dfaf89418f3025,59318.2690323605
0xe947fe5a9d5a2d2691fea7784237a3014d67bc62,58914.01069
0x67be8ce27ef8158d51d8593bb5b26eafacc955d9,58683.271821621434
0xe82591bf353812f60e4a20d1c1c76ea5783b586b,58636.67893404001
0x131a45a8920fe58a61705b5f9970800d09408fe7,58580.251072184066
0x9132a2d6b932bdd120bdf6c74c2f26502c5807f1,58528.232273817055
0xf80354c93ca62d344d409551826150bf4120734c,58443.84079699593
0xa4cbe661ac2305960d6495572d3e10c87d2a2c92,58201.89202223483
0x61deeebdfea2dc4e22cde8c6f519c58298f7f703,58047.40558656
0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf,57813.35607183608
0xe0dbbcf08a5465db7c7401c86cce89030e11ab67,57306.82179884743
0xbe94d6b687c7de47c48fd433b6563b0ee3c0ea72,57270.055526806085
0x60c8506195df031b71acee372a9323c61439abcd,57264.69078193668
0xdaee0f096143b7fa8135dd783a271a3b8d027d23,57165.68840088502
0x1f7f0a8dc4671c98d2b307c92659ad57c9e5d91d,56927.629816
0x3620f10c13b2b6f9110918b35edb9fbf62e3208f,56697.565599999994
0x0e72594bf00b6595f2b6dc25e4c3ba9740bca06b,56650.27394359
0xa346bd80943aa3042e6709d80ce9c3b8fbeac4ab,56435.46413958991
0x6337814f9d2ab10f53e65e6ccc16310e61cf8584,56398.04931312347
0xe0acba317c9f22cdd43f0861e754fa0e48d46a3c,56351.56416219001
0xd495a5acbd7168151aee36a74a26a2208287207f,56158.0638
0x961c936ed3322f3c8680dc9f66031147ef9b5e68,56137.82788973843
0xd533a949740bb3306d119cc777fa900ba034cd52,56010.120445988476
0xf435f94c6e2ad8e251b3e52920ee0046cea597f8,55962.05101880817
0x213657bccc5cf8b74455d110c11d5a8ed6241dec,55786.83093305466
0xd8c8edf5e23a4f69aee60747294482e941dcbea0,55778.03721189204
0xa9c063e5f0903f5aaf6ae05d70c5772106bf684f,55746.387599999995
0xee858abf75b9775dce932594fe262f45c5050808,55714.29806143999
0xa6d98f5594fb606bf65dc9f4fb1aa13f235a3915,55666.0
0x308ae1cc2d9745aae9cb70d3d2295bb081bf4db9,55439.46337857
0x42f10c0d80d674292395d1bef9315499b7e4f161,55282.68211359431
0x35364e841c8df23eea507ca9d80d43185fe8b209,55185.19797356862
0x35a8737adf10cc393cd15c2ed6a701fa70b084b3,55150.21038009816
0x93bfec69ce2e2b59834558016165758e7892be59,55101.2778
0x3a68f546e9dfa7bfde624c456b25d44e0fbb9aef,55050.97752054072
0x2570baf8d84939b4a88d0aa1772255bfdc4e5497,55012.5401820175
0xf36531fed871bf8f51884f31d9895347115dfc41,54994.49999999999
0x5ec758f79b96ae74e7f1ba9583009afb3fc8eacb,54942.13798014315
0xd1b2f7e6433efafad2c5ec4222b2f7b8be80cb5d,54709.939000000006
0x86bd17c3273da487f074d762f49d3977fb7f8e15,54652.33722707639
0x78b44842ca07cfec807eaea74cbffa532bacd6a3,54631.9233
0x0f0f569b2891bf4593dd666dfb5287af82ed6660,54504.390971700006
0x9a093392953d8515e8be7e897a17f03dcb6420cc,54426.42768717466
0x3dc3a4cc59e2330815a3936dfae60b4b2b9255ee,54382.5172203648
0xe754854877e18f241d9aebbec54f10cfdd29aa98,54281.725256334925
0xf5b7687c0cfd29637b34ca6f6a53ce843409e8b8,54228.88585913
0xb900ef131301b307db5efcbed9dbb50a3e209b2e,54074.255480798456
0xce1589b7848a6976d398d4f8b42bfdb65b66626d,54057.05725319017
0xd3f817312cc7361fb8bc47b4963b0f544b2cfa8f,54046.13122716183
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,53947.733764468234
0xaab366d16e0f753ea7e71127d0e01f1a788a5c1d,53593.50701214758
0x3dcb6126aa4475c88eb9250fbb08395be252e88d,53430.15570734211
0x7e4497f6d58a5df8e1f348b70ecd320d5250bdfe,53399.49279315
0xf28a96107cf2db70bf184c665a99782072aa13be,53314.94592973784
0x0e04cab2146752790f9d4a7d68806d0531f967ca,52943.62558798906
0x7bff33aa8ff2d00348e3fde7cc6ac7bef92e26d5,52907.35616987
0xf02aeeb5f7abec3d4efeb87810b93fd8fd2d7a97,52793.39523429951
0x9657b21b4ed0883fef1e9725db8f9c43ad43bdf0,52777.767199999995
0x9667ded8cc7e9dd98fa83254e6dbe8f52724012b,52656.108055669996
0x3495ba767da3ee6e9b5bc52da8c2aea80e66809c,52595.145789999995
0x48fe56b756ef2717d1db4050ef648ad4b72f55b9,52362.878043986006
0xaac0c7bdab6335a925cfc9c181c1ae176b8866d7,52217.53063322316
0xb918ded0708c18daa0feb470f5edcc7df675fc79,52083.90027193488
0x7d42bf24f22ed0fb0a0473a504817ac5c44f51fb,51971.50555334257
